Fecha,Último,Apertura,Máximo,Mínimo,% var.
03.03.2022,8.84,8.95,8.95,8.84,-2.21%
02.03.2022,9.04,8.97,9.04,8.97,0.10%
01.03.2022,9.031,9.15,9.15,9.031,-1.94%
28.02.2022,9.21,9.163,9.21,9.155,1.21%
26.02.2022,9.1,9.1,9.1,9.1,0.00%
25.02.2022,9.1,9.09,9.13,9.09,-0.78%
24.02.2022,9.172,9.14,9.172,9.14,2.38%
23.02.2022,8.959,8.875,8.959,8.875,1.12%
22.02.2022,8.86,8.81,8.86,8.794,1.03%
21.02.2022,8.77,8.7,8.779,8.699,0.50%
20.02.2022,8.726,8.726,8.726,8.726,0.00%
18.02.2022,8.726,8.686,8.736,8.686,-0.64%
17.02.2022,8.782,8.751,8.848,8.751,-0.15%
16.02.2022,8.795,8.899,8.899,8.795,-1.16%
15.02.2022,8.898,8.926,8.945,8.84,-0.71%
14.02.2022,8.962,7.994,8.99,7.994,0.34%
13.02.2022,8.932,8.932,8.932,8.932,0.00%
12.02.2022,8.932,8.932,8.932,8.932,0.00%
11.02.2022,8.932,8.7,8.932,8.7,0.93%
10.02.2022,8.85,8.809,8.857,8.759,1.03%
09.02.2022,8.76,8.699,8.76,8.68,1.33%
08.02.2022,8.645,8.518,8.645,8.518,2.43%
07.02.2022,8.44,8.385,8.495,8.385,0.40%
05.02.2022,8.406,8.406,8.406,8.406,0.00%
04.02.2022,8.406,8.492,8.492,8.38,-0.33%
03.02.2022,8.434,8.542,8.542,8.434,-0.19%
02.02.2022,8.45,8.4,8.45,8.39,0.00%
01.02.2022,8.45,8.47,8.53,8.44,-1.74%
31.01.2022,8.6,8.65,8.662,8.6,-0.06%
30.01.2022,8.605,8.605,8.605,8.605,0.00%
29.01.2022,8.605,8.605,8.605,8.605,0.00%
28.01.2022,8.605,8.63,8.644,8.572,0.53%
27.01.2022,8.56,8.6,8.629,8.55,1.18%
26.01.2022,8.46,8.47,8.511,8.46,2.52%
25.01.2022,8.252,8.25,8.31,8.245,-0.88%
24.01.2022,8.325,8.23,8.325,8.23,2.21%
23.01.2022,8.145,8.145,8.145,8.145,0.00%
22.01.2022,8.145,8.145,8.145,8.145,0.00%
21.01.2022,8.145,8.1,8.253,8.1,-1.63%
20.01.2022,8.28,8.364,8.44,8.264,-2.37%
19.01.2022,8.481,8.445,8.49,8.445,-0.22%
18.01.2022,8.5,8.431,8.555,8.431,1.26%
17.01.2022,8.394,8.348,8.394,8.327,1.06%
15.01.2022,8.306,8.306,8.306,8.306,0.00%
14.01.2022,8.306,8.189,8.306,8.16,0.90%
13.01.2022,8.232,8.251,8.251,8.221,-0.83%
12.01.2022,8.301,8.31,8.31,8.21,-0.66%
11.01.2022,8.356,8.3,8.42,8.3,1.31%
09.01.2022,8.248,8.248,8.248,8.248,0.00%
08.01.2022,8.248,8.248,8.248,8.248,0.00%
07.01.2022,8.248,8.087,8.248,8.087,2.56%
06.01.2022,8.042,8.048,8.15,7.98,1.68%
05.01.2022,7.909,7.8,7.909,7.8,1.14%
04.01.2022,7.82,7.83,7.868,7.781,0.90%
03.01.2022,7.75,7.721,7.75,7.718,1.44%
30.12.2021,7.64,7.64,7.64,7.64,-0.39%
29.12.2021,7.67,7.65,7.67,7.64,1.46%
28.12.2021,7.56,7.56,7.56,7.56,0.76%
27.12.2021,7.503,7.55,7.55,7.503,-1.41%
23.12.2021,7.61,7.61,7.61,7.61,0.12%
22.12.2021,7.601,7.523,7.601,7.523,0.28%
21.12.2021,7.58,7.55,7.58,7.55,1.69%
20.12.2021,7.454,7.501,7.501,7.454,-1.25%
19.12.2021,7.548,7.548,7.548,7.548,0.00%
18.12.2021,7.548,7.548,7.548,7.548,0.00%
17.12.2021,7.548,7.44,7.548,7.413,0.64%
16.12.2021,7.5,7.594,7.63,7.42,-1.91%
15.12.2021,7.646,7.7,7.7,7.59,0.08%
14.12.2021,7.64,7.62,7.64,7.62,1.85%
13.12.2021,7.501,7.25,7.501,7.25,3.46%
12.12.2021,7.25,7.25,7.25,7.25,0.00%
11.12.2021,7.25,7.25,7.25,7.25,0.07%
10.12.2021,7.245,7.25,7.304,7.22,-0.60%
09.12.2021,7.289,7.3,7.33,7.232,-0.75%
07.12.2021,7.344,7.443,7.479,7.344,-2.01%
06.12.2021,7.495,7.381,7.495,7.308,2.10%
04.12.2021,7.341,7.341,7.341,7.341,0.00%
03.12.2021,7.341,7.21,7.37,7.21,0.56%
02.12.2021,7.3,7.35,7.35,7.257,-1.12%
01.12.2021,7.383,7.437,7.437,7.36,-1.16%
30.11.2021,7.47,7.5,7.564,7.47,-1.89%
29.11.2021,7.614,7.652,7.664,7.57,-0.50%
28.11.2021,7.652,7.652,7.652,7.652,0.00%
27.11.2021,7.652,7.652,7.652,7.652,0.00%
26.11.2021,7.652,7.58,7.652,7.54,0.14%
25.11.2021,7.641,7.626,7.657,7.57,-0.38%
24.11.2021,7.67,7.599,7.749,7.599,0.93%
23.11.2021,7.599,7.515,7.6,7.515,1.12%
22.11.2021,7.515,7.495,7.55,7.46,0.94%
20.11.2021,7.445,7.445,7.445,7.445,0.00%
19.11.2021,7.445,7.33,7.445,7.302,0.66%
18.11.2021,7.396,7.48,7.48,7.35,-0.46%
17.11.2021,7.43,7.557,7.58,7.43,-1.91%
16.11.2021,7.575,7.549,7.6,7.549,0.87%
14.11.2021,7.51,7.51,7.51,7.51,0.00%
13.11.2021,7.51,7.51,7.51,7.51,0.00%
12.11.2021,7.51,7.364,7.51,7.313,2.46%
11.11.2021,7.33,7.188,7.33,7.188,1.31%
10.11.2021,7.235,7.283,7.3,7.2,-0.36%
09.11.2021,7.261,7.306,7.325,7.25,-0.94%
08.11.2021,7.33,7.25,7.37,7.24,-1.21%
06.11.2021,7.42,7.42,7.42,7.42,0.00%
05.11.2021,7.42,7.44,7.47,7.419,-0.27%
04.11.2021,7.44,7.32,7.515,7.263,0.80%
03.11.2021,7.381,7.12,7.387,7.12,3.38%
02.11.2021,7.14,7.101,7.14,7.056,0.07%
30.10.2021,7.135,7.135,7.135,7.135,0.00%
29.10.2021,7.135,7.158,7.16,7.104,-1.20%
28.10.2021,7.222,7.15,7.222,7.135,1.04%
27.10.2021,7.148,7.15,7.15,7.085,-0.31%
26.10.2021,7.17,7.03,7.17,7.03,1.99%
25.10.2021,7.03,6.96,7.059,6.945,0.99%
23.10.2021,6.961,6.961,6.961,6.961,0.00%
22.10.2021,6.961,6.938,7.03,6.938,1.55%
21.10.2021,6.855,6.795,6.855,6.795,0.96%
20.10.2021,6.79,6.77,6.805,6.768,0.44%
19.10.2021,6.76,6.77,6.77,6.76,0.61%
17.10.2021,6.719,6.719,6.719,6.719,0.00%
16.10.2021,6.719,6.719,6.719,6.719,0.00%
15.10.2021,6.719,6.71,6.725,6.675,0.51%
14.10.2021,6.685,6.568,6.685,6.568,1.29%
13.10.2021,6.6,6.56,6.6,6.56,0.08%
12.10.2021,6.595,6.562,6.595,6.562,-0.08%
11.10.2021,6.6,6.572,6.618,6.572,0.30%
10.10.2021,6.58,6.58,6.58,6.58,0.00%
09.10.2021,6.58,6.58,6.58,6.58,0.00%
08.10.2021,6.58,6.65,6.65,6.58,0.38%
07.10.2021,6.555,6.501,6.561,6.501,-0.80%
06.10.2021,6.608,6.591,6.608,6.58,-0.20%
05.10.2021,6.621,6.615,6.647,6.6,0.78%
04.10.2021,6.57,6.53,6.592,6.518,0.61%
02.10.2021,6.53,6.53,6.53,6.53,0.00%
01.10.2021,6.53,6.541,6.545,6.515,-0.90%
30.09.2021,6.589,6.6,6.606,6.58,-0.83%
29.09.2021,6.644,6.63,6.645,6.612,-0.54%
28.09.2021,6.68,6.682,6.752,6.68,0.23%
27.09.2021,6.665,6.68,6.712,6.665,-0.51%
25.09.2021,6.699,6.699,6.699,6.699,0.00%
24.09.2021,6.699,6.7,6.73,6.68,1.72%
23.09.2021,6.586,6.511,6.675,6.511,0.86%
22.09.2021,6.53,6.503,6.53,6.483,-0.31%
21.09.2021,6.55,6.515,6.55,6.515,-0.11%
20.09.2021,6.557,6.493,6.567,6.493,1.08%
19.09.2021,6.487,6.487,6.487,6.487,0.00%
18.09.2021,6.487,6.487,6.487,6.487,0.00%
17.09.2021,6.487,6.45,6.52,6.414,2.00%
16.09.2021,6.36,6.36,6.36,6.36,0.44%
15.09.2021,6.332,6.291,6.332,6.286,0.03%
14.09.2021,6.33,6.281,6.37,6.277,-0.16%
13.09.2021,6.34,6.22,6.34,6.22,1.60%
11.09.2021,6.24,6.24,6.24,6.24,0.00%
10.09.2021,6.24,6.24,6.24,6.24,-0.48%
09.09.2021,6.27,6.253,6.28,6.238,0.63%
08.09.2021,6.231,6.2,6.231,6.195,-0.32%
07.09.2021,6.251,6.25,6.291,6.23,0.66%
06.09.2021,6.21,6.17,6.21,6.17,1.29%
05.09.2021,6.131,6.131,6.131,6.131,0.00%
04.09.2021,6.131,6.131,6.131,6.131,0.00%
03.09.2021,6.131,6.13,6.15,6.115,0.02%
02.09.2021,6.13,6.04,6.15,6.04,1.26%
01.09.2021,6.054,6.07,6.07,6.028,0.25%
31.08.2021,6.039,6.06,6.07,6,-0.84%
30.08.2021,6.09,6.073,6.1,6.052,-0.26%
29.08.2021,6.106,6.106,6.106,6.106,0.00%
28.08.2021,6.106,6.106,6.106,6.106,0.00%
27.08.2021,6.106,6.125,6.125,6.105,-0.31%
26.08.2021,6.125,6.154,6.16,6.125,-0.49%
25.08.2021,6.155,6.11,6.155,6.11,0.65%
24.08.2021,6.115,6.1,6.12,6.1,0.44%
23.08.2021,6.088,6.121,6.145,6.088,-1.49%
21.08.2021,6.18,6.18,6.18,6.18,0.00%
20.08.2021,6.18,6.15,6.18,6.15,0.42%
19.08.2021,6.154,6.14,6.183,6.14,-0.10%
18.08.2021,6.16,6.115,6.16,6.11,0.65%
17.08.2021,6.12,6.13,6.13,6.084,-0.15%
14.08.2021,6.129,6.129,6.129,6.129,0.00%
13.08.2021,6.129,6.115,6.129,6.1,0.05%
12.08.2021,6.126,6.09,6.14,6.09,0.38%
11.08.2021,6.103,6.16,6.16,6.103,-1.56%
10.08.2021,6.2,6.225,6.225,6.18,-0.96%
09.08.2021,6.26,6.2,6.26,6.18,2.37%
07.08.2021,6.115,6.115,6.115,6.115,0.00%
06.08.2021,6.115,6.14,6.14,6.115,0.74%
05.08.2021,6.07,6.068,6.089,6.063,0.33%
04.08.2021,6.05,6.053,6.075,6.05,-0.17%
03.08.2021,6.06,6.03,6.075,6.01,0.00%
02.08.2021,6.06,6.051,6.071,6.051,0.00%
31.07.2021,6.06,6.06,6.06,6.06,0.00%
30.07.2021,6.06,6.023,6.06,6.023,0.10%
29.07.2021,6.054,6.011,6.074,6.011,-0.26%
28.07.2021,6.07,6.1,6.1,6.05,-0.49%
27.07.2021,6.1,6.08,6.1,6.04,0.66%
26.07.2021,6.06,6.04,6.064,6.03,0.33%
24.07.2021,6.04,6.04,6.04,6.04,0.00%
23.07.2021,6.04,5.999,6.04,5.98,0.58%
22.07.2021,6.005,6.06,6.06,5.995,-1.09%
21.07.2021,6.071,6.08,6.085,6.071,-0.21%
19.07.2021,6.084,6.001,6.084,6.001,0.20%
17.07.2021,6.072,6.072,6.072,6.072,0.00%
16.07.2021,6.072,6.082,6.082,6.072,-0.30%
15.07.2021,6.09,5.99,6.09,5.98,0.83%
14.07.2021,6.04,6.002,6.089,6.002,-0.33%
13.07.2021,6.06,5.968,6.06,5.968,1.00%
12.07.2021,6,5.951,6,5.912,0.00%
10.07.2021,6,6,6,6,-0.22%
09.07.2021,6.013,6,6.013,5.945,-0.60%
08.07.2021,6.049,6.09,6.09,6.049,-1.59%
07.07.2021,6.147,6.11,6.147,6.11,1.30%
06.07.2021,6.068,6.068,6.068,6.068,-0.52%
04.07.2021,6.1,6.1,6.1,6.1,0.00%
03.07.2021,6.1,6.1,6.1,6.1,-0.16%
02.07.2021,6.11,6.1,6.11,6.1,0.16%
01.07.2021,6.1,6.073,6.137,6.035,-0.49%
30.06.2021,6.13,6.05,6.14,6.05,0.25%
29.06.2021,6.115,6.053,6.115,5.98,-0.59%
28.06.2021,6.151,6.1,6.16,6.1,-0.39%
26.06.2021,6.175,6.175,6.175,6.175,0.00%
25.06.2021,6.175,6.2,6.25,6.16,1.15%
24.06.2021,6.105,6,6.105,6,1.77%
23.06.2021,5.999,5.927,5.999,5.9,1.33%
22.06.2021,5.92,5.9,5.92,5.9,0.25%
21.06.2021,5.905,5.89,5.905,5.89,0.94%
19.06.2021,5.85,5.85,5.85,5.85,0.00%
18.06.2021,5.85,5.776,5.879,5.776,1.56%
17.06.2021,5.76,5.801,5.801,5.75,-0.52%
16.06.2021,5.79,5.8,5.868,5.79,-1.36%
15.06.2021,5.87,5.9,5.9,5.866,-0.34%
12.06.2021,5.89,5.89,5.89,5.89,0.00%
11.06.2021,5.89,5.85,5.9,5.85,1.73%
10.06.2021,5.79,5.709,5.79,5.709,2.48%
09.06.2021,5.65,5.56,5.65,5.56,0.18%
08.06.2021,5.64,5.636,5.672,5.636,-1.05%
05.06.2021,5.7,5.7,5.7,5.7,-0.16%
04.06.2021,5.709,5.7,5.709,5.62,-1.57%
03.06.2021,5.8,5.75,5.805,5.75,1.05%
02.06.2021,5.74,5.72,5.758,5.701,-0.52%
01.06.2021,5.77,5.78,5.85,5.751,-0.86%
31.05.2021,5.82,5.8,5.85,5.8,-0.77%
30.05.2021,5.865,5.865,5.865,5.865,0.00%
29.05.2021,5.865,5.865,5.865,5.865,0.00%
28.05.2021,5.865,5.86,5.9,5.84,-0.42%
27.05.2021,5.89,5.85,5.904,5.85,0.32%
26.05.2021,5.871,5.9,5.91,5.871,-0.99%
25.05.2021,5.93,5.91,5.93,5.88,-0.67%
24.05.2021,5.97,5.95,5.97,5.95,0.52%
22.05.2021,5.939,5.939,5.939,5.939,0.00%
21.05.2021,5.939,5.929,5.939,5.929,2.15%
20.05.2021,5.814,5.8,5.863,5.787,1.11%
19.05.2021,5.75,5.805,5.82,5.75,0.26%
18.05.2021,5.735,5.77,5.77,5.68,-0.61%
17.05.2021,5.77,5.77,5.77,5.77,0.00%
16.05.2021,5.77,5.77,5.77,5.77,0.00%
15.05.2021,5.77,5.77,5.77,5.77,0.00%
14.05.2021,5.77,5.65,5.855,5.65,-0.52%
13.05.2021,5.8,5.901,5.901,5.705,-4.53%
12.05.2021,6.075,5.98,6.075,5.98,1.59%
11.05.2021,5.98,5.978,6.05,5.92,-1.16%
10.05.2021,6.05,5.9,6.05,5.9,3.33%
08.05.2021,5.855,5.855,5.855,5.855,0.00%
07.05.2021,5.855,5.705,5.88,5.705,2.00%
06.05.2021,5.74,6,6,5.74,-4.33%
05.05.2021,6,6.4,6.51,6,-1.64%
04.05.2021,6.1,5.86,6.1,5.85,4.27%
03.05.2021,5.85,5.83,5.85,5.8,3.76%
01.05.2021,5.638,5.638,5.638,5.638,0.00%
30.04.2021,5.638,5.59,5.65,5.59,-0.21%
29.04.2021,5.65,5.749,5.8,5.639,0.80%
28.04.2021,5.605,5.516,5.62,5.515,1.36%
27.04.2021,5.53,5.544,5.544,5.53,2.03%
26.04.2021,5.42,5.42,5.42,5.42,1.50%
24.04.2021,5.34,5.34,5.34,5.34,0.00%
23.04.2021,5.34,5.339,5.34,5.32,0.00%
22.04.2021,5.34,5.32,5.361,5.28,0.13%
21.04.2021,5.333,5.365,5.365,5.323,0.32%
20.04.2021,5.316,5.324,5.33,5.314,0.49%
19.04.2021,5.29,5.29,5.29,5.29,-0.40%
18.04.2021,5.311,5.311,5.311,5.311,0.00%
17.04.2021,5.311,5.311,5.311,5.311,0.00%
16.04.2021,5.311,5.35,5.35,5.3,0.21%
15.04.2021,5.3,5.27,5.3,5.261,-1.40%
14.04.2021,5.375,5.415,5.415,5.375,-0.46%
13.04.2021,5.4,5.381,5.41,5.37,-0.46%
12.04.2021,5.425,5.38,5.447,5.38,1.78%
11.04.2021,5.33,5.33,5.33,5.33,0.00%
10.04.2021,5.33,5.33,5.33,5.33,0.00%
09.04.2021,5.33,5.23,5.33,5.2,1.91%
08.04.2021,5.23,5.3,5.3,5.195,-2.59%
07.04.2021,5.369,5.343,5.374,5.336,-0.79%
06.04.2021,5.412,5.582,5.582,5.412,-4.13%
05.04.2021,5.645,5.63,5.65,5.617,-0.09%
31.03.2021,5.65,5.667,5.67,5.65,-1.91%
30.03.2021,5.76,5.7,5.8,5.7,3.13%
29.03.2021,5.585,5.569,5.585,5.569,0.92%
27.03.2021,5.534,5.534,5.534,5.534,0.00%
26.03.2021,5.534,5.529,5.535,5.522,0.62%
25.03.2021,5.5,5.555,5.555,5.5,-0.72%
24.03.2021,5.54,5.55,5.56,5.52,2.12%
23.03.2021,5.425,5.33,5.445,5.33,1.78%
21.03.2021,5.33,5.33,5.33,5.33,0.00%
20.03.2021,5.33,5.33,5.33,5.33,0.00%
19.03.2021,5.33,5.299,5.33,5.285,1.52%
18.03.2021,5.25,5.249,5.252,5.249,10.20%
17.03.2021,4.764,4.72,4.764,4.72,2.23%
16.03.2021,4.66,4.6,4.66,4.593,0.47%
15.03.2021,4.638,4.605,4.638,4.605,-0.04%
14.03.2021,4.64,4.64,4.64,4.64,0.00%
13.03.2021,4.64,4.64,4.64,4.64,0.00%
12.03.2021,4.64,4.617,4.65,4.6,2.32%
11.03.2021,4.535,4.599,4.599,4.535,-1.41%
10.03.2021,4.6,4.671,4.671,4.595,-2.13%
09.03.2021,4.7,4.68,4.73,4.663,-1.26%
08.03.2021,4.76,4.612,4.76,4.612,2.37%
05.03.2021,4.65,4.75,4.75,4.63,-0.83%
04.03.2021,4.689,4.599,4.689,4.537,1.06%
03.03.2021,4.64,4.539,4.64,4.539,3.80%
02.03.2021,4.47,4.388,4.47,4.388,2.85%
01.03.2021,4.346,4.27,4.346,4.25,-1.07%
28.02.2021,4.393,4.393,4.393,4.393,0.00%
27.02.2021,4.393,4.393,4.393,4.393,0.00%
26.02.2021,4.393,4.363,4.425,4.326,0.53%
25.02.2021,4.37,4.21,4.37,4.21,4.55%
24.02.2021,4.18,4.194,4.209,4.175,0.97%
23.02.2021,4.14,4.165,4.165,4.103,-0.60%
22.02.2021,4.165,4.035,4.165,4.035,4.41%
19.02.2021,3.989,3.94,3.989,3.932,2.15%
18.02.2021,3.905,3.882,3.92,3.882,0.77%
17.02.2021,3.875,3.945,3.945,3.862,0.00%
16.02.2021,3.875,3.835,3.875,3.808,2.46%
15.02.2021,3.782,3.735,3.782,3.735,1.42%
14.02.2021,3.729,3.729,3.729,3.729,0.00%
12.02.2021,3.729,3.737,3.774,3.729,-0.21%
11.02.2021,3.737,3.75,3.75,3.718,-0.35%
10.02.2021,3.75,3.74,3.765,3.74,-0.79%
09.02.2021,3.78,3.81,3.812,3.78,-0.74%
08.02.2021,3.808,3.815,3.83,3.808,0.74%
05.02.2021,3.78,3.77,3.8,3.764,0.00%
04.02.2021,3.78,3.779,3.78,3.742,0.56%
03.02.2021,3.759,3.795,3.795,3.753,-2.36%
02.02.2021,3.85,3.86,3.86,3.85,0.79%
01.02.2021,3.82,3.8,3.82,3.785,1.33%
29.01.2021,3.77,3.841,3.841,3.75,-1.82%
28.01.2021,3.84,3.87,3.87,3.83,-0.78%
27.01.2021,3.87,3.9,3.9,3.86,-0.15%
26.01.2021,3.876,3.9,3.905,3.85,-1.25%
25.01.2021,3.925,3.905,3.925,3.872,1.29%
24.01.2021,3.875,3.875,3.875,3.875,0.00%
23.01.2021,3.875,3.875,3.875,3.875,0.00%
22.01.2021,3.875,3.899,3.9,3.87,0.13%
21.01.2021,3.87,3.85,3.87,3.831,0.76%
20.01.2021,3.841,3.84,3.846,3.835,-1.39%
19.01.2021,3.895,3.927,3.935,3.892,-1.02%
18.01.2021,3.935,3.928,3.945,3.928,-0.35%
15.01.2021,3.949,3.919,3.949,3.91,0.53%
14.01.2021,3.928,3.969,3.983,3.928,-1.55%
13.01.2021,3.99,4.008,4.008,3.979,-0.72%
12.01.2021,4.019,3.96,4.032,3.96,1.49%
09.01.2021,3.96,3.96,3.96,3.96,0.00%
08.01.2021,3.96,3.99,3.99,3.935,-0.75%
07.01.2021,3.99,3.997,4.019,3.969,-0.50%
06.01.2021,4.01,3.99,4.025,3.967,1.03%
05.01.2021,3.969,3.95,3.969,3.944,-0.05%
04.01.2021,3.971,4.01,4.03,3.971,-1.83%
30.12.2020,4.045,4.001,4.045,4.001,-0.34%
29.12.2020,4.059,4.165,4.165,4.05,-0.34%
28.12.2020,4.073,4.07,4.085,4.07,0.34%
23.12.2020,4.059,4.059,4.08,4.059,-0.51%
22.12.2020,4.08,3.995,4.08,3.995,1.59%
21.12.2020,4.016,4.03,4.03,4.016,-1.30%
18.12.2020,4.069,4.1,4.1,4.056,-1.21%
17.12.2020,4.119,4.101,4.119,4.097,-0.51%
16.12.2020,4.14,4.13,4.14,4.117,0.24%
15.12.2020,4.13,4.11,4.135,4.097,0.02%
14.12.2020,4.129,4.07,4.131,4.07,1.20%
11.12.2020,4.08,4.1,4.1,4.08,-0.24%
10.12.2020,4.09,4.077,4.09,4.07,0.49%
09.12.2020,4.07,4.059,4.08,4.051,-0.25%
07.12.2020,4.08,4.013,4.085,4.013,-0.46%
04.12.2020,4.099,4.05,4.099,4.05,0.59%
03.12.2020,4.075,4.075,4.075,4.075,-0.37%
02.12.2020,4.09,4.1,4.125,4.08,0.37%
01.12.2020,4.075,4.03,4.075,4.03,0.52%
30.11.2020,4.054,4.078,4.085,4.054,0.10%
29.11.2020,4.05,4.05,4.05,4.05,0.00%
28.11.2020,4.05,4.05,4.05,4.05,0.00%
27.11.2020,4.05,4.051,4.051,4.05,0.77%
26.11.2020,4.019,4.019,4.019,4.019,0.35%
25.11.2020,4.005,4.038,4.051,3.975,0.38%
24.11.2020,3.99,4,4.014,3.99,0.25%
23.11.2020,3.98,3.965,3.98,3.96,0.28%
21.11.2020,3.969,3.969,3.969,3.969,0.00%
20.11.2020,3.969,3.969,3.969,3.969,-0.77%
19.11.2020,4,4.001,4.045,3.99,-0.62%
18.11.2020,4.025,4.035,4.038,4,-0.62%
17.11.2020,4.05,4.09,4.09,4.05,-0.74%
15.11.2020,4.08,4.08,4.08,4.08,0.00%
14.11.2020,4.08,4.08,4.08,4.08,0.00%
13.11.2020,4.08,4.11,4.114,4.08,-0.61%
12.11.2020,4.105,4.085,4.14,4.07,-1.08%
11.11.2020,4.15,4.13,4.154,4.13,0.48%
10.11.2020,4.13,4.13,4.13,4.13,1.35%
06.11.2020,4.075,4.129,4.129,4.03,-1.52%
05.11.2020,4.138,4.17,4.17,4.106,-2.15%
04.11.2020,4.229,4.22,4.24,4.218,-0.61%
03.11.2020,4.255,4.245,4.255,4.231,0.12%
30.10.2020,4.25,4.239,4.28,4.21,0.00%
29.10.2020,4.25,4.31,4.31,4.25,-1.39%
28.10.2020,4.31,4.31,4.31,4.31,1.89%
27.10.2020,4.23,4.2,4.235,4.2,0.55%
26.10.2020,4.207,4.2,4.22,4.2,0.72%
25.10.2020,4.177,4.177,4.177,4.177,0.00%
24.10.2020,4.177,4.177,4.177,4.177,0.00%
23.10.2020,4.177,4.176,4.177,4.17,-0.48%
21.10.2020,4.197,4.18,4.197,4.18,0.41%
20.10.2020,4.18,4.145,4.18,4.137,0.60%
19.10.2020,4.155,4.149,4.155,4.11,0.14%
16.10.2020,4.149,4.11,4.149,4.11,0.70%
15.10.2020,4.12,4.14,4.14,4.12,-1.06%
14.10.2020,4.164,4.2,4.2,4.161,-0.86%
13.10.2020,4.2,4.23,4.23,4.182,-0.47%
11.10.2020,4.22,4.22,4.22,4.22,0.00%
10.10.2020,4.22,4.22,4.22,4.22,0.00%
09.10.2020,4.22,4.228,4.228,4.21,-0.94%
08.10.2020,4.26,4.292,4.292,4.26,-1.16%
07.10.2020,4.31,4.26,4.31,4.26,0.70%
06.10.2020,4.28,4.3,4.325,4.28,1.18%
05.10.2020,4.23,4.231,4.248,4.23,1.56%
04.10.2020,4.165,4.165,4.165,4.165,0.00%
02.10.2020,4.165,4.19,4.19,4.165,-0.34%
01.10.2020,4.179,4.1,4.179,4.1,0.70%
30.09.2020,4.15,4.16,4.16,4.14,-0.60%
29.09.2020,4.175,4.156,4.18,4.156,-0.12%
28.09.2020,4.18,4.15,4.19,4.15,-2.43%
27.09.2020,4.284,4.284,4.284,4.284,0.00%
26.09.2020,4.284,4.284,4.284,4.284,0.00%
