Fecha,Último,Apertura,Máximo,Mínimo,% var.
10.02.2022,9.2,9.157,9.225,9.157,0.13%
09.02.2022,9.188,9.12,9.188,9.12,0.42%
08.02.2022,9.15,9.076,9.169,9.061,1.97%
07.02.2022,8.973,8.853,8.973,8.853,0.93%
05.02.2022,8.89,8.89,8.89,8.89,0.00%
04.02.2022,8.89,8.95,8.95,8.89,-1.88%
03.02.2022,9.06,9.135,9.135,9.06,-0.36%
02.02.2022,9.093,9.05,9.1,8.99,0.14%
01.02.2022,9.08,9.203,9.203,9.08,-1.52%
31.01.2022,9.22,9.282,9.282,9.22,-0.70%
30.01.2022,9.285,9.285,9.285,9.285,0.00%
29.01.2022,9.285,9.285,9.285,9.285,0.00%
28.01.2022,9.285,9.314,9.37,9.285,-0.32%
27.01.2022,9.315,9.307,9.355,9.294,0.59%
26.01.2022,9.26,9.301,9.31,9.26,-1.06%
25.01.2022,9.359,9.445,9.445,9.326,-0.33%
24.01.2022,9.39,9.299,9.39,9.299,1.51%
23.01.2022,9.25,9.25,9.25,9.25,0.00%
22.01.2022,9.25,9.25,9.25,9.25,0.00%
21.01.2022,9.25,9.14,9.305,9.14,0.00%
20.01.2022,9.25,9.44,9.44,9.25,-2.09%
19.01.2022,9.447,9.422,9.452,9.422,-0.45%
18.01.2022,9.49,9.37,9.5,9.37,2.04%
17.01.2022,9.3,9.265,9.3,9.265,1.09%
14.01.2022,9.2,9.161,9.2,9.14,0.49%
13.01.2022,9.155,9.14,9.173,9.14,-0.25%
12.01.2022,9.178,9.25,9.25,9.102,-0.13%
11.01.2022,9.19,9.125,9.25,9.125,1.66%
09.01.2022,9.04,9.04,9.04,9.04,0.00%
08.01.2022,9.04,9.04,9.04,9.04,0.00%
07.01.2022,9.04,8.925,9.04,8.866,2.29%
06.01.2022,8.838,8.896,8.896,8.79,1.24%
05.01.2022,8.73,8.599,8.73,8.57,0.95%
04.01.2022,8.648,8.57,8.648,8.542,2.08%
03.01.2022,8.472,8.459,8.508,8.445,1.38%
29.12.2021,8.357,8.285,8.375,8.285,0.76%
28.12.2021,8.294,8.267,8.294,8.267,0.05%
22.12.2021,8.29,8.29,8.29,8.29,0.48%
21.12.2021,8.25,8.233,8.25,8.233,1.48%
20.12.2021,8.13,8.125,8.131,8.125,-0.42%
19.12.2021,8.164,8.164,8.164,8.164,0.00%
18.12.2021,8.164,8.164,8.164,8.164,0.00%
17.12.2021,8.164,8.17,8.17,8.1,-1.04%
16.12.2021,8.25,8.37,8.37,8.23,-1.82%
15.12.2021,8.403,8.352,8.403,8.335,-0.32%
14.12.2021,8.43,8.435,8.435,8.374,1.54%
13.12.2021,8.302,8.2,8.302,8.2,1.24%
12.12.2021,8.2,8.2,8.2,8.2,0.00%
11.12.2021,8.2,8.2,8.2,8.2,0.00%
10.12.2021,8.2,8.201,8.266,8.2,0.00%
09.12.2021,8.2,8.105,8.3,8.105,-0.91%
07.12.2021,8.275,8.37,8.37,8.275,-1.55%
06.12.2021,8.405,8.264,8.405,8.264,0.18%
03.12.2021,8.39,8.385,8.409,8.385,0.00%
02.12.2021,8.39,8.43,8.43,8.39,-1.18%
01.12.2021,8.49,8.588,8.588,8.49,-1.53%
30.11.2021,8.622,8.679,8.681,8.607,-1.12%
29.11.2021,8.72,8.77,8.77,8.7,-0.57%
28.11.2021,8.77,8.77,8.77,8.77,0.00%
27.11.2021,8.77,8.77,8.77,8.77,0.00%
26.11.2021,8.77,8.703,8.77,8.686,0.79%
25.11.2021,8.701,8.717,8.744,8.701,-0.37%
24.11.2021,8.733,8.63,8.846,8.63,1.19%
23.11.2021,8.63,8.579,8.63,8.55,2.01%
22.11.2021,8.46,8.4,8.471,8.4,1.35%
19.11.2021,8.347,8.28,8.347,8.261,0.93%
18.11.2021,8.27,8.362,8.362,8.23,-0.53%
17.11.2021,8.314,8.5,8.5,8.314,-1.20%
16.11.2021,8.415,8.387,8.426,8.36,0.18%
13.11.2021,8.4,8.4,8.4,8.4,0.00%
12.11.2021,8.4,8.148,8.4,8.148,3.46%
11.11.2021,8.119,8.087,8.119,8.085,0.40%
10.11.2021,8.087,8.05,8.124,8.05,0.43%
09.11.2021,8.052,8.13,8.17,8.052,-1.08%
08.11.2021,8.14,8.101,8.14,8.08,-0.73%
05.11.2021,8.2,8.09,8.205,8.09,1.01%
04.11.2021,8.118,8.1,8.198,8.1,-0.79%
03.11.2021,8.183,8.055,8.183,8.032,1.35%
02.11.2021,8.074,8.189,8.2,8.074,-2.51%
29.10.2021,8.282,8.321,8.378,8.235,-1.11%
28.10.2021,8.375,8.343,8.375,8.343,0.30%
27.10.2021,8.35,8.303,8.388,8.303,0.72%
26.10.2021,8.29,8.206,8.31,8.206,0.91%
25.10.2021,8.215,8.189,8.248,8.189,-0.47%
22.10.2021,8.254,8.189,8.275,8.18,1.15%
21.10.2021,8.16,8.105,8.16,8.1,0.87%
20.10.2021,8.09,8.3,8.3,8.09,-0.19%
19.10.2021,8.105,8.115,8.135,8.105,-0.10%
17.10.2021,8.113,8.113,8.113,8.113,0.00%
16.10.2021,8.113,8.113,8.113,8.113,0.00%
15.10.2021,8.113,8.077,8.113,8.064,0.41%
14.10.2021,8.08,8.037,8.08,8.035,-0.12%
13.10.2021,8.09,8.074,8.095,8.074,0.04%
12.10.2021,8.087,8.09,8.09,8.061,-0.38%
11.10.2021,8.118,8.109,8.119,8.105,0.47%
10.10.2021,8.08,8.08,8.08,8.08,0.00%
08.10.2021,8.08,8.087,8.114,8.08,0.17%
07.10.2021,8.066,8.016,8.066,8.016,-0.37%
06.10.2021,8.096,8.109,8.109,8.096,-0.43%
05.10.2021,8.131,8.137,8.137,8.131,-0.01%
04.10.2021,8.132,8.064,8.132,8.064,0.84%
01.10.2021,8.064,8.07,8.08,8.048,-0.09%
30.09.2021,8.071,8.064,8.08,8.041,0.00%
29.09.2021,8.071,8.029,8.093,8.029,-0.17%
28.09.2021,8.085,8.17,8.17,8.08,-0.26%
27.09.2021,8.106,8.2,8.2,8.106,-0.78%
24.09.2021,8.17,8.173,8.209,8.17,0.25%
23.09.2021,8.15,8.164,8.185,8.141,0.51%
22.09.2021,8.109,8.14,8.14,8.09,-0.28%
21.09.2021,8.132,8.14,8.16,8.112,0.16%
20.09.2021,8.119,8.15,8.153,8.119,1.23%
19.09.2021,8.02,8.02,8.02,8.02,0.00%
18.09.2021,8.02,8.02,8.02,8.02,0.00%
17.09.2021,8.02,8.02,8.02,8.02,1.02%
16.09.2021,7.939,7.89,7.939,7.89,1.31%
15.09.2021,7.836,7.838,7.868,7.836,-0.18%
14.09.2021,7.85,7.8,7.879,7.8,0.77%
13.09.2021,7.79,7.809,7.809,7.79,-0.18%
09.09.2021,7.804,7.759,7.804,7.74,1.07%
08.09.2021,7.721,7.728,7.728,7.721,-0.25%
07.09.2021,7.74,7.751,7.77,7.74,0.17%
06.09.2021,7.727,7.87,7.87,7.665,0.59%
05.09.2021,7.682,7.682,7.682,7.682,0.00%
03.09.2021,7.682,7.66,7.682,7.66,0.27%
02.09.2021,7.661,7.64,7.691,7.64,0.10%
01.09.2021,7.653,7.65,7.653,7.625,0.41%
31.08.2021,7.622,7.724,7.724,7.622,-1.40%
30.08.2021,7.73,7.705,7.73,7.701,-0.13%
29.08.2021,7.74,7.74,7.74,7.74,0.00%
28.08.2021,7.74,7.74,7.74,7.74,0.00%
27.08.2021,7.74,7.78,7.78,7.74,-0.51%
26.08.2021,7.78,7.81,7.81,7.775,-0.41%
25.08.2021,7.812,7.84,7.84,7.779,0.19%
24.08.2021,7.797,7.85,7.85,7.797,-0.38%
23.08.2021,7.827,7.83,7.85,7.827,-0.01%
20.08.2021,7.828,7.824,7.84,7.814,0.04%
19.08.2021,7.825,7.824,7.833,7.811,0.06%
18.08.2021,7.82,7.782,7.82,7.777,0.76%
17.08.2021,7.761,7.776,7.776,7.745,0.08%
13.08.2021,7.755,7.788,7.8,7.755,-0.45%
12.08.2021,7.79,7.84,7.84,7.79,-0.76%
11.08.2021,7.85,7.882,7.882,7.82,-0.62%
10.08.2021,7.899,7.88,7.938,7.85,0.24%
09.08.2021,7.88,7.805,7.881,7.805,1.25%
07.08.2021,7.783,7.783,7.783,7.783,0.00%
06.08.2021,7.783,7.76,7.783,7.721,1.28%
05.08.2021,7.685,7.672,7.71,7.672,0.46%
04.08.2021,7.65,7.6,7.66,7.6,0.03%
03.08.2021,7.648,7.714,7.714,7.631,-0.16%
02.08.2021,7.66,7.672,7.679,7.66,-0.29%
30.07.2021,7.682,7.71,7.736,7.682,-0.75%
29.07.2021,7.74,7.762,7.762,7.74,-0.95%
28.07.2021,7.814,7.86,7.896,7.771,-0.04%
27.07.2021,7.817,7.788,7.817,7.77,0.88%
26.07.2021,7.749,7.708,7.749,7.708,1.56%
23.07.2021,7.63,7.606,7.637,7.606,0.74%
19.07.2021,7.574,7.574,7.574,7.574,-0.21%
16.07.2021,7.59,7.6,7.6,7.589,-0.08%
15.07.2021,7.596,7.5,7.596,7.5,1.28%
14.07.2021,7.5,7.51,7.54,7.5,-0.79%
13.07.2021,7.56,7.5,7.56,7.5,1.14%
12.07.2021,7.475,7.485,7.5,7.475,0.13%
09.07.2021,7.465,7.439,7.465,7.435,-0.60%
08.07.2021,7.51,7.67,7.67,7.51,-1.57%
07.07.2021,7.63,7.609,7.644,7.595,0.59%
06.07.2021,7.585,7.585,7.585,7.585,-0.33%
04.07.2021,7.61,7.61,7.61,7.61,0.00%
02.07.2021,7.61,7.667,7.667,7.61,-0.52%
01.07.2021,7.65,7.7,7.7,7.645,-0.70%
30.06.2021,7.704,7.6,7.704,7.6,1.37%
29.06.2021,7.6,7.605,7.609,7.567,-0.20%
28.06.2021,7.615,7.657,7.657,7.601,-0.59%
25.06.2021,7.66,7.75,7.75,7.66,-0.65%
24.06.2021,7.71,7.602,7.71,7.6,0.98%
23.06.2021,7.635,7.64,7.64,7.6,0.99%
22.06.2021,7.56,7.76,7.76,7.552,-1.95%
21.06.2021,7.71,7.728,7.755,7.689,0.39%
18.06.2021,7.68,7.608,7.7,7.6,1.32%
17.06.2021,7.58,7.694,7.694,7.58,-0.47%
16.06.2021,7.616,7.623,7.721,7.616,-0.83%
15.06.2021,7.68,7.7,7.721,7.68,1.39%
11.06.2021,7.575,7.55,7.62,7.55,0.60%
10.06.2021,7.53,7.354,7.539,7.354,1.02%
09.06.2021,7.454,7.4,7.469,7.36,-0.61%
08.06.2021,7.5,7.65,7.65,7.494,-1.97%
04.06.2021,7.651,7.682,7.682,7.59,-2.09%
03.06.2021,7.814,7.84,7.84,7.782,0.31%
02.06.2021,7.79,7.805,7.839,7.79,-1.39%
01.06.2021,7.9,7.868,7.969,7.868,-1.00%
31.05.2021,7.98,8.099,8.099,7.955,-0.13%
30.05.2021,7.99,7.99,7.99,7.99,0.00%
29.05.2021,7.99,7.99,7.99,7.99,0.00%
28.05.2021,7.99,7.958,7.999,7.958,-0.13%
27.05.2021,8,8.039,8.039,7.97,-0.87%
26.05.2021,8.07,8.13,8.13,8.06,-0.60%
25.05.2021,8.119,8.129,8.143,8.119,-0.99%
24.05.2021,8.2,8.093,8.2,8.093,1.61%
21.05.2021,8.07,8.037,8.08,8.037,0.60%
20.05.2021,8.022,8,8.026,8,1.12%
19.05.2021,7.933,7.97,7.97,7.933,1.01%
18.05.2021,7.854,7.873,7.9,7.854,-0.61%
16.05.2021,7.902,7.902,7.902,7.902,0.00%
15.05.2021,7.902,7.902,7.902,7.902,0.00%
14.05.2021,7.902,7.79,7.914,7.79,0.03%
13.05.2021,7.9,8.05,8.05,7.86,-2.83%
12.05.2021,8.13,8.01,8.164,8.01,1.50%
11.05.2021,8.01,8.258,8.258,7.97,4.84%
10.05.2021,7.64,7.64,7.64,7.64,1.19%
08.05.2021,7.55,7.55,7.55,7.55,0.00%
07.05.2021,7.55,7.331,7.65,7.331,2.78%
06.05.2021,7.346,7.611,7.611,7.251,-3.48%
05.05.2021,7.611,7.874,7.874,7.611,-1.79%
04.05.2021,7.75,7.535,7.75,7.53,3.06%
03.05.2021,7.52,7.47,7.549,7.47,4.21%
30.04.2021,7.216,7.226,7.246,7.205,-0.19%
29.04.2021,7.23,7.359,7.359,7.23,0.32%
28.04.2021,7.207,7.207,7.207,7.207,0.24%
27.04.2021,7.19,7.25,7.25,7.185,0.57%
26.04.2021,7.149,7.042,7.149,7.03,2.49%
23.04.2021,6.975,6.98,6.98,6.95,0.07%
22.04.2021,6.97,6.931,7.001,6.919,0.39%
21.04.2021,6.943,6.96,6.96,6.943,0.48%
20.04.2021,6.91,6.92,6.92,6.9,0.29%
19.04.2021,6.89,6.837,6.9,6.83,0.23%
18.04.2021,6.874,6.874,6.874,6.874,0.00%
17.04.2021,6.874,6.874,6.874,6.874,0.00%
16.04.2021,6.874,6.905,6.91,6.869,0.06%
15.04.2021,6.87,6.841,6.87,6.83,-1.43%
14.04.2021,6.97,6.99,7.01,6.97,-0.14%
13.04.2021,6.98,6.97,6.98,6.96,-0.29%
12.04.2021,7,6.97,7.004,6.96,1.16%
11.04.2021,6.92,6.92,6.92,6.92,0.00%
10.04.2021,6.92,6.92,6.92,6.92,0.00%
09.04.2021,6.92,6.773,6.935,6.773,2.17%
08.04.2021,6.773,6.86,6.879,6.773,-2.19%
07.04.2021,6.925,6.855,6.937,6.855,-1.51%
06.04.2021,7.031,7.109,7.11,7.031,-3.82%
05.04.2021,7.31,7.28,7.31,7.261,-0.14%
31.03.2021,7.32,7.37,7.37,7.299,-1.35%
30.03.2021,7.42,7.437,7.5,7.42,1.23%
29.03.2021,7.33,7.29,7.33,7.29,1.36%
26.03.2021,7.232,7.25,7.26,7.213,0.25%
25.03.2021,7.214,7.272,7.272,7.195,0.47%
24.03.2021,7.18,7.2,7.251,7.16,1.77%
23.03.2021,7.055,6.95,7.055,6.95,1.15%
21.03.2021,6.975,6.975,6.975,6.975,0.00%
20.03.2021,6.975,6.975,6.975,6.975,0.00%
19.03.2021,6.975,6.901,6.975,6.901,1.09%
18.03.2021,6.9,6.866,6.92,6.866,1.32%
17.03.2021,6.81,6.82,6.83,6.81,1.49%
16.03.2021,6.71,6.68,6.71,6.67,1.16%
15.03.2021,6.633,6.633,6.633,6.633,-0.11%
14.03.2021,6.64,6.64,6.64,6.64,0.00%
13.03.2021,6.64,6.64,6.64,6.64,0.00%
12.03.2021,6.64,6.68,6.68,6.64,0.88%
11.03.2021,6.582,6.58,6.582,6.58,-0.72%
10.03.2021,6.63,6.681,6.681,6.617,-1.70%
09.03.2021,6.745,6.798,6.798,6.73,-1.14%
08.03.2021,6.823,6.745,6.823,6.745,2.14%
05.03.2021,6.68,6.8,6.8,6.58,1.69%
04.03.2021,6.569,6.53,6.569,6.48,0.29%
03.03.2021,6.55,6.49,6.58,6.45,2.83%
02.03.2021,6.37,6.341,6.37,6.321,1.13%
01.03.2021,6.299,6.25,6.305,6.25,-1.01%
28.02.2021,6.363,6.363,6.363,6.363,0.00%
27.02.2021,6.363,6.363,6.363,6.363,0.00%
26.02.2021,6.363,6.4,6.45,6.35,-0.58%
25.02.2021,6.4,6.3,6.4,6.251,3.21%
24.02.2021,6.201,6.279,6.279,6.201,0.02%
23.02.2021,6.2,6.263,6.263,6.15,-0.32%
22.02.2021,6.22,6.125,6.22,6.1,2.52%
19.02.2021,6.067,6.04,6.067,6.029,1.71%
18.02.2021,5.965,5.995,5.995,5.965,0.25%
17.02.2021,5.95,6.04,6.06,5.939,-0.50%
16.02.2021,5.98,5.939,5.98,5.929,1.18%
15.02.2021,5.91,5.9,5.91,5.87,0.51%
14.02.2021,5.88,5.88,5.88,5.88,0.00%
12.02.2021,5.88,5.895,5.935,5.88,-0.25%
11.02.2021,5.895,5.9,5.901,5.88,-0.08%
10.02.2021,5.9,5.906,5.92,5.9,0.00%
09.02.2021,5.9,5.95,5.95,5.9,-1.01%
08.02.2021,5.96,5.939,5.97,5.935,0.86%
05.02.2021,5.909,5.95,5.95,5.895,-0.40%
04.02.2021,5.933,5.9,5.933,5.9,0.90%
03.02.2021,5.88,5.92,5.92,5.865,-1.46%
02.02.2021,5.967,5.973,5.973,5.967,0.20%
01.02.2021,5.955,5.945,5.959,5.92,0.54%
29.01.2021,5.923,5.957,5.957,5.905,-0.27%
28.01.2021,5.939,5.962,5.97,5.93,-0.35%
27.01.2021,5.96,5.994,5.994,5.96,0.51%
26.01.2021,5.93,5.909,5.931,5.9,0.34%
25.01.2021,5.91,5.893,5.935,5.885,0.94%
24.01.2021,5.855,5.855,5.855,5.855,0.00%
23.01.2021,5.855,5.855,5.855,5.855,0.00%
22.01.2021,5.855,5.841,5.865,5.818,0.86%
21.01.2021,5.805,5.814,5.84,5.796,0.16%
20.01.2021,5.796,5.811,5.83,5.795,-0.41%
19.01.2021,5.82,5.83,5.86,5.82,0.05%
18.01.2021,5.817,5.802,5.835,5.802,0.21%
15.01.2021,5.805,5.755,5.81,5.755,0.61%
14.01.2021,5.77,5.814,5.814,5.77,-0.52%
13.01.2021,5.8,5.83,5.83,5.79,-0.85%
12.01.2021,5.85,5.685,5.86,5.685,1.40%
09.01.2021,5.769,5.769,5.769,5.769,0.00%
08.01.2021,5.769,5.738,5.769,5.738,0.51%
07.01.2021,5.74,5.788,5.788,5.728,0.53%
06.01.2021,5.71,5.7,5.744,5.678,0.63%
05.01.2021,5.674,5.717,5.717,5.674,0.11%
04.01.2021,5.668,5.7,5.744,5.668,-1.51%
30.12.2020,5.755,5.714,5.777,5.714,-0.43%
29.12.2020,5.78,5.82,5.82,5.78,-0.69%
28.12.2020,5.82,5.8,5.83,5.8,0.52%
23.12.2020,5.79,5.78,5.79,5.78,0.02%
22.12.2020,5.789,5.74,5.789,5.74,0.68%
21.12.2020,5.75,5.82,5.82,5.75,-0.69%
18.12.2020,5.79,5.8,5.81,5.79,-1.19%
17.12.2020,5.86,5.866,5.872,5.856,-0.51%
16.12.2020,5.89,5.899,5.899,5.89,-0.15%
15.12.2020,5.899,5.87,5.9,5.87,0.07%
11.12.2020,5.895,5.891,5.895,5.891,-0.25%
10.12.2020,5.91,5.873,5.91,5.873,0.42%
09.12.2020,5.885,5.859,5.9,5.859,-0.08%
07.12.2020,5.89,5.852,5.89,5.852,-0.03%
04.12.2020,5.892,5.869,5.892,5.86,0.53%
03.12.2020,5.861,5.89,5.905,5.86,-1.28%
02.12.2020,5.937,5.946,5.97,5.93,0.03%
01.12.2020,5.935,5.895,5.935,5.895,0.59%
30.11.2020,5.9,5.861,5.925,5.861,0.00%
29.11.2020,5.9,5.9,5.9,5.9,0.00%
28.11.2020,5.9,5.9,5.9,5.9,0.00%
27.11.2020,5.9,5.937,5.937,5.9,-0.62%
26.11.2020,5.937,5.93,5.939,5.902,0.03%
25.11.2020,5.935,5.9,5.95,5.9,0.25%
24.11.2020,5.92,5.95,5.95,5.9,-0.55%
23.11.2020,5.953,5.939,5.954,5.939,-0.60%
21.11.2020,5.989,5.989,5.989,5.989,0.00%
20.11.2020,5.989,5.95,6,5.95,-0.50%
19.11.2020,6.019,6.01,6.02,6,0.15%
18.11.2020,6.01,6,6.01,5.985,-0.36%
17.11.2020,6.032,6.05,6.06,6.021,0.53%
15.11.2020,6,6,6,6,0.00%
14.11.2020,6,6,6,6,-0.17%
13.11.2020,6.01,6,6.01,6,-0.02%
12.11.2020,6.011,5.997,6.011,5.98,0.18%
11.11.2020,6,6.02,6.02,6,-0.50%
10.11.2020,6.03,6,6.03,5.999,1.17%
06.11.2020,5.96,5.97,5.97,5.924,-0.60%
05.11.2020,5.996,5.975,6,5.971,-2.03%
04.11.2020,6.12,6.12,6.12,6.12,-0.95%
03.11.2020,6.179,6.169,6.185,6.168,-0.18%
30.10.2020,6.19,6.186,6.195,6.175,0.00%
29.10.2020,6.19,6.22,6.22,6.16,-0.48%
28.10.2020,6.22,6.24,6.24,6.22,0.81%
27.10.2020,6.17,6.136,6.17,6.135,0.16%
26.10.2020,6.16,6.16,6.16,6.16,1.65%
25.10.2020,6.06,6.06,6.06,6.06,0.00%
24.10.2020,6.06,6.06,6.06,6.06,0.00%
23.10.2020,6.06,6.07,6.08,6.04,-0.16%
22.10.2020,6.07,6.04,6.1,6.04,0.20%
21.10.2020,6.058,6.001,6.058,6,0.95%
20.10.2020,6.001,6.011,6.011,6.001,0.28%
19.10.2020,5.984,5.93,5.984,5.93,0.91%
16.10.2020,5.93,5.92,5.931,5.91,0.17%
15.10.2020,5.92,5.949,5.949,5.9,-0.17%
14.10.2020,5.93,5.946,5.955,5.925,-0.27%
13.10.2020,5.946,5.95,5.95,5.946,-0.40%
11.10.2020,5.97,5.97,5.97,5.97,0.00%
10.10.2020,5.97,5.97,5.97,5.97,0.00%
09.10.2020,5.97,5.98,5.98,5.96,-0.10%
08.10.2020,5.976,6.035,6.035,5.976,-2.03%
07.10.2020,6.1,6.1,6.1,6.1,0.25%
06.10.2020,6.085,6.17,6.17,6.085,-0.25%
05.10.2020,6.1,6.1,6.1,6.1,0.33%
04.10.2020,6.08,6.08,6.08,6.08,0.00%
02.10.2020,6.08,6.052,6.08,6.05,0.16%
01.10.2020,6.07,5.962,6.07,5.962,0.66%
30.09.2020,6.03,6,6.03,5.991,-0.17%
29.09.2020,6.04,6.02,6.05,6.02,0.50%
28.09.2020,6.01,6.851,6.851,6.009,-0.66%
27.09.2020,6.05,6.05,6.05,6.05,0.00%
26.09.2020,6.05,6.05,6.05,6.05,0.00%
25.09.2020,6.05,6.031,6.053,6.031,0.83%
24.09.2020,6,6.05,6.075,5.981,-0.83%
23.09.2020,6.05,6.03,6.05,6,0.33%
22.09.2020,6.03,6.06,6.06,6.03,2.08%
18.09.2020,5.907,5.805,5.907,5.805,0.82%
17.09.2020,5.859,5.84,5.859,5.84,0.33%
16.09.2020,5.84,5.8,5.84,5.8,0.69%
15.09.2020,5.8,5.72,5.8,5.72,-0.68%
14.09.2020,5.84,5.84,5.84,5.84,-1.02%
11.09.2020,5.9,5.85,5.91,5.85,0.17%
10.09.2020,5.89,5.86,5.92,5.86,0.41%
09.09.2020,5.866,5.85,5.866,5.75,-0.49%
08.09.2020,5.895,5.88,5.915,5.88,1.34%
07.09.2020,5.817,5.8,5.817,5.79,-0.39%
04.09.2020,5.84,5.85,5.85,5.84,0.03%
03.09.2020,5.838,5.89,5.904,5.838,-0.29%
02.09.2020,5.855,5.95,5.95,5.8,-1.60%
01.09.2020,5.95,6.1,6.12,5.95,-4.33%
31.08.2020,6.219,6.288,6.288,6.202,-1.68%
30.08.2020,6.325,6.325,6.325,6.325,0.00%
29.08.2020,6.325,6.325,6.325,6.325,0.00%
28.08.2020,6.325,6.318,6.335,6.318,-0.39%
27.08.2020,6.35,6.355,6.379,6.33,0.16%
26.08.2020,6.34,6.385,6.388,6.34,-0.08%
25.08.2020,6.345,6.3,6.354,6.3,0.71%
24.08.2020,6.3,6.292,6.3,6.28,0.32%
23.08.2020,6.28,6.28,6.28,6.28,0.00%
21.08.2020,6.28,6.289,6.29,6.27,0.77%
20.08.2020,6.232,6.18,6.24,6.18,-0.61%
19.08.2020,6.27,6.26,6.275,6.2,0.16%
18.08.2020,6.26,6.325,6.325,6.26,-1.26%
14.08.2020,6.34,6.39,6.39,6.305,-0.47%
13.08.2020,6.37,6.314,6.37,6.314,0.79%
12.08.2020,6.32,6.25,6.32,6.25,1.84%
