Fecha,Último,Apertura,Máximo,Mínimo,% var.
27.01.2022,8.33,8.3,8.36,8.3,1.65%
26.01.2022,8.195,8.2,8.258,8.189,2.86%
25.01.2022,7.967,8.138,8.138,7.95,-1.19%
24.01.2022,8.063,7.989,8.063,7.922,2.32%
23.01.2022,7.88,7.88,7.88,7.88,0.00%
22.01.2022,7.88,7.88,7.88,7.88,0.00%
21.01.2022,7.88,7.833,7.97,7.801,-0.88%
20.01.2022,7.95,8.013,8.013,7.95,-2.80%
19.01.2022,8.179,8.18,8.18,8.112,-1.16%
18.01.2022,8.275,8.216,8.275,8.161,2.41%
17.01.2022,8.08,8.032,8.086,8.029,0.89%
14.01.2022,8.009,7.9,8.009,7.9,0.75%
13.01.2022,7.949,7.97,7.976,7.949,-0.33%
12.01.2022,7.975,7.937,7.975,7.937,-0.80%
11.01.2022,8.039,8,8.144,8,1.63%
09.01.2022,7.91,7.91,7.91,7.91,0.00%
08.01.2022,7.91,7.91,7.91,7.91,0.00%
07.01.2022,7.91,7.835,7.919,7.8,1.92%
06.01.2022,7.761,7.883,7.883,7.66,1.60%
05.01.2022,7.639,7.513,7.64,7.5,1.31%
04.01.2022,7.54,7.55,7.58,7.535,1.21%
03.01.2022,7.45,7.418,7.46,7.418,0.69%
30.12.2021,7.399,7.354,7.399,7.354,-0.03%
29.12.2021,7.401,7.399,7.409,7.391,0.72%
28.12.2021,7.348,7.256,7.348,7.255,0.86%
27.12.2021,7.285,7.3,7.3,7.285,-1.02%
22.12.2021,7.36,7.28,7.36,7.27,0.82%
21.12.2021,7.3,7.2,7.348,7.2,0.69%
20.12.2021,7.25,7.25,7.25,7.25,-0.41%
19.12.2021,7.28,7.28,7.28,7.28,0.00%
18.12.2021,7.28,7.28,7.28,7.28,0.00%
17.12.2021,7.28,7.225,7.28,7.18,0.14%
16.12.2021,7.27,7.355,7.355,7.2,-1.36%
15.12.2021,7.37,7.497,7.497,7.306,0.22%
14.12.2021,7.354,7.299,7.354,7.28,2.44%
13.12.2021,7.179,6.964,7.19,6.964,3.09%
12.12.2021,6.964,6.964,6.964,6.964,0.00%
11.12.2021,6.964,6.964,6.964,6.964,0.00%
10.12.2021,6.964,7,7,6.95,-0.66%
09.12.2021,7.01,7.15,7.15,7,-1.97%
07.12.2021,7.151,7.146,7.175,7.113,-0.26%
06.12.2021,7.17,7.059,7.17,7.059,1.85%
03.12.2021,7.04,6.978,7.077,6.978,0.93%
02.12.2021,6.975,7.031,7.031,6.96,-1.06%
01.12.2021,7.05,7.104,7.108,7.02,-1.74%
30.11.2021,7.175,7.199,7.22,7.175,-1.58%
29.11.2021,7.29,7.32,7.32,7.267,-0.41%
28.11.2021,7.32,7.32,7.32,7.32,0.00%
27.11.2021,7.32,7.32,7.32,7.32,0.00%
26.11.2021,7.32,7.29,7.33,7.27,-0.14%
25.11.2021,7.33,7.359,7.36,7.306,-0.54%
24.11.2021,7.37,7.26,7.42,7.26,1.52%
23.11.2021,7.26,7.2,7.3,7.2,0.41%
22.11.2021,7.23,7.2,7.25,7.2,0.99%
19.11.2021,7.159,7.031,7.159,7.02,1.22%
18.11.2021,7.073,7.18,7.18,7.06,-1.17%
17.11.2021,7.157,7.33,7.33,7.157,-1.15%
16.11.2021,7.24,7.22,7.26,7.22,0.98%
14.11.2021,7.17,7.17,7.17,7.17,0.00%
13.11.2021,7.17,7.17,7.17,7.17,0.00%
12.11.2021,7.17,7.043,7.17,7.02,2.58%
11.11.2021,6.99,6.884,6.99,6.884,1.75%
10.11.2021,6.87,6.996,6.998,6.87,-1.73%
09.11.2021,6.991,7.025,7.049,6.99,-0.55%
08.11.2021,7.03,7.05,7.1,7.03,-1.68%
05.11.2021,7.15,7.22,7.22,7.134,-0.42%
04.11.2021,7.18,7.13,7.295,7.13,1.16%
03.11.2021,7.098,6.931,7.098,6.931,3.17%
02.11.2021,6.88,6.814,6.88,6.807,0.51%
29.10.2021,6.845,6.9,6.97,6.84,-1.51%
28.10.2021,6.95,6.87,6.95,6.87,1.30%
27.10.2021,6.861,6.885,6.898,6.814,-0.13%
26.10.2021,6.87,6.787,6.87,6.749,2.28%
25.10.2021,6.717,6.68,6.758,6.68,-0.44%
22.10.2021,6.747,6.688,6.747,6.688,2.29%
21.10.2021,6.596,6.51,6.596,6.51,1.54%
20.10.2021,6.496,6.556,6.556,6.496,-0.03%
19.10.2021,6.498,6.479,6.498,6.46,1.37%
17.10.2021,6.41,6.41,6.41,6.41,0.00%
16.10.2021,6.41,6.41,6.41,6.41,0.00%
15.10.2021,6.41,6.385,6.41,6.375,1.10%
14.10.2021,6.34,6.3,6.34,6.277,1.78%
13.10.2021,6.229,6.22,6.261,6.22,-0.56%
12.10.2021,6.264,6.259,6.264,6.246,0.18%
11.10.2021,6.253,6.252,6.261,6.252,0.13%
10.10.2021,6.245,6.245,6.245,6.245,0.00%
08.10.2021,6.245,6.26,6.302,6.238,0.56%
07.10.2021,6.21,6.195,6.23,6.17,-0.80%
06.10.2021,6.26,6.238,6.262,6.23,0.30%
05.10.2021,6.241,6.265,6.265,6.241,0.42%
04.10.2021,6.215,6.15,6.227,6.15,1.06%
01.10.2021,6.15,6.168,6.169,6.13,-0.79%
30.09.2021,6.199,6.198,6.2,6.19,-0.59%
29.09.2021,6.236,6.27,6.27,6.2,-0.84%
28.09.2021,6.289,6.308,6.349,6.289,-0.19%
27.09.2021,6.301,6.305,6.354,6.301,-0.74%
24.09.2021,6.348,6.335,6.368,6.328,1.57%
23.09.2021,6.25,6.3,6.305,6.25,0.97%
22.09.2021,6.19,6.191,6.207,6.19,-0.32%
21.09.2021,6.21,6.242,6.242,6.191,-0.46%
20.09.2021,6.239,6.255,6.255,6.239,1.61%
19.09.2021,6.14,6.14,6.14,6.14,0.00%
18.09.2021,6.14,6.14,6.14,6.14,0.00%
17.09.2021,6.14,6.14,6.14,6.14,1.00%
16.09.2021,6.079,6.079,6.079,6.079,1.20%
15.09.2021,6.007,5.951,6.007,5.951,0.28%
14.09.2021,5.99,6,6,5.99,0.17%
13.09.2021,5.98,5.9,5.998,5.9,0.78%
10.09.2021,5.934,5.929,5.934,5.929,-0.74%
09.09.2021,5.978,5.95,5.978,5.927,0.81%
08.09.2021,5.93,5.89,5.93,5.89,0.34%
07.09.2021,5.91,5.96,5.96,5.89,0.85%
06.09.2021,5.86,5.84,5.875,5.84,0.51%
05.09.2021,5.83,5.83,5.83,5.83,0.00%
03.09.2021,5.83,5.765,5.83,5.765,0.71%
02.09.2021,5.789,5.78,5.789,5.76,1.69%
01.09.2021,5.693,5.7,5.7,5.665,0.94%
31.08.2021,5.64,5.7,5.7,5.63,-1.31%
30.08.2021,5.715,5.7,5.715,5.672,-0.59%
29.08.2021,5.749,5.749,5.749,5.749,0.00%
28.08.2021,5.749,5.749,5.749,5.749,0.00%
27.08.2021,5.749,5.77,5.77,5.73,-0.36%
26.08.2021,5.77,5.814,5.814,5.77,-0.09%
25.08.2021,5.775,5.76,5.775,5.745,0.52%
24.08.2021,5.745,5.7,5.75,5.7,0.38%
23.08.2021,5.723,5.757,5.757,5.723,-1.04%
20.08.2021,5.783,5.76,5.79,5.727,0.23%
19.08.2021,5.77,5.78,5.788,5.76,0.00%
18.08.2021,5.77,5.765,5.77,5.74,0.58%
17.08.2021,5.737,5.75,5.75,5.71,0.14%
13.08.2021,5.729,5.698,5.729,5.695,-0.19%
12.08.2021,5.74,5.75,5.76,5.74,0.00%
11.08.2021,5.74,5.74,5.74,5.74,-1.03%
10.08.2021,5.8,5.854,5.864,5.8,-1.16%
09.08.2021,5.868,5.8,5.868,5.8,1.87%
07.08.2021,5.76,5.76,5.76,5.76,0.00%
06.08.2021,5.76,5.7,5.76,5.7,1.50%
05.08.2021,5.675,5.679,5.7,5.671,0.30%
04.08.2021,5.658,5.669,5.683,5.658,-0.54%
03.08.2021,5.689,5.72,5.72,5.65,0.48%
02.08.2021,5.662,5.65,5.662,5.65,-0.05%
30.07.2021,5.665,5.664,5.665,5.661,0.19%
29.07.2021,5.654,5.63,5.679,5.63,-0.77%
28.07.2021,5.698,5.681,5.7,5.661,-0.21%
27.07.2021,5.71,5.689,5.71,5.661,0.79%
26.07.2021,5.665,5.64,5.68,5.64,0.27%
23.07.2021,5.65,5.603,5.703,5.603,0.09%
22.07.2021,5.645,5.72,5.72,5.645,-1.48%
21.07.2021,5.73,5.75,5.76,5.73,-0.35%
19.07.2021,5.75,5.71,5.754,5.705,0.17%
16.07.2021,5.74,5.755,5.783,5.74,-0.78%
15.07.2021,5.785,5.7,5.785,5.7,0.78%
14.07.2021,5.74,5.77,5.77,5.733,-0.61%
13.07.2021,5.775,5.665,5.778,5.665,1.32%
12.07.2021,5.7,5.65,5.7,5.633,0.19%
09.07.2021,5.689,5.7,5.71,5.68,-0.77%
08.07.2021,5.733,5.85,5.85,5.733,-1.75%
07.07.2021,5.835,5.8,5.835,5.799,0.17%
06.07.2021,5.825,5.78,5.828,5.77,0.26%
04.07.2021,5.81,5.81,5.81,5.81,0.00%
02.07.2021,5.81,5.859,5.859,5.8,-0.34%
01.07.2021,5.83,5.77,5.85,5.76,0.52%
30.06.2021,5.8,5.7,5.876,5.7,0.31%
29.06.2021,5.782,5.82,5.82,5.707,-0.99%
28.06.2021,5.84,5.814,5.85,5.814,-0.36%
25.06.2021,5.861,5.85,5.954,5.85,1.93%
24.06.2021,5.75,5.6,5.75,5.6,2.68%
23.06.2021,5.6,5.53,5.64,5.52,0.85%
22.06.2021,5.553,5.64,5.64,5.55,-0.13%
21.06.2021,5.56,5.5,5.58,5.467,1.31%
18.06.2021,5.488,5.35,5.488,5.35,2.77%
17.06.2021,5.34,5.429,5.429,5.34,-0.47%
16.06.2021,5.365,5.401,5.42,5.365,-1.56%
15.06.2021,5.45,5.55,5.55,5.45,0.00%
11.06.2021,5.45,5.363,5.49,5.363,0.65%
10.06.2021,5.415,5.331,5.415,5.295,2.36%
09.06.2021,5.29,5.214,5.29,5.214,0.47%
08.06.2021,5.265,5.262,5.303,5.26,0.00%
04.06.2021,5.265,5.3,5.3,5.22,-1.59%
03.06.2021,5.35,5.364,5.385,5.35,0.66%
02.06.2021,5.315,5.32,5.335,5.29,-0.82%
01.06.2021,5.359,5.405,5.405,5.325,-1.22%
31.05.2021,5.425,5.43,5.43,5.402,-0.82%
30.05.2021,5.47,5.47,5.47,5.47,0.00%
29.05.2021,5.47,5.47,5.47,5.47,0.00%
28.05.2021,5.47,5.422,5.492,5.42,-0.55%
27.05.2021,5.5,5.48,5.51,5.43,0.53%
26.05.2021,5.471,5.48,5.48,5.463,-0.38%
25.05.2021,5.492,5.475,5.5,5.447,-0.96%
24.05.2021,5.545,5.357,5.55,5.357,1.46%
21.05.2021,5.465,5.38,5.494,5.38,1.20%
20.05.2021,5.4,5.281,5.4,5.281,2.86%
19.05.2021,5.25,5.269,5.286,5.25,0.19%
18.05.2021,5.24,5.25,5.268,5.22,-0.96%
16.05.2021,5.291,5.291,5.291,5.291,0.00%
15.05.2021,5.291,5.291,5.291,5.291,0.00%
14.05.2021,5.291,5.2,5.33,5.2,-0.17%
13.05.2021,5.3,5.4,5.4,5.26,-5.53%
12.05.2021,5.61,5.549,5.62,5.549,1.10%
11.05.2021,5.549,5.636,5.636,5.549,15.36%
10.05.2021,4.81,4.73,4.86,4.73,1.26%
08.05.2021,4.75,4.75,4.75,4.75,0.00%
07.05.2021,4.75,4.65,4.805,4.65,0.21%
06.05.2021,4.74,4.86,4.86,4.65,-2.47%
05.05.2021,4.86,5.158,5.22,4.86,-0.82%
04.05.2021,4.9,4.674,4.9,4.674,4.93%
03.05.2021,4.67,4.63,4.7,4.63,7.11%
01.05.2021,4.36,4.36,4.36,4.36,0.00%
30.04.2021,4.36,4.369,4.379,4.34,-0.52%
29.04.2021,4.383,4.45,4.479,4.36,0.53%
28.04.2021,4.36,4.299,4.36,4.299,1.99%
27.04.2021,4.275,4.28,4.335,4.275,0.47%
26.04.2021,4.255,4.15,4.255,4.15,3.78%
24.04.2021,4.1,4.1,4.1,4.1,0.00%
23.04.2021,4.1,4.13,4.13,4.1,-0.61%
22.04.2021,4.125,4.08,4.15,4.08,0.61%
21.04.2021,4.1,4.078,4.139,4.078,0.49%
20.04.2021,4.08,4.07,4.083,4.062,0.00%
19.04.2021,4.08,4.04,4.08,4.03,0.99%
18.04.2021,4.04,4.04,4.04,4.04,0.00%
17.04.2021,4.04,4.04,4.04,4.04,0.00%
16.04.2021,4.04,4.025,4.04,3.98,0.25%
15.04.2021,4.03,4.019,4.062,3.96,-1.35%
14.04.2021,4.085,4.042,4.1,4.04,-0.37%
13.04.2021,4.1,4.13,4.13,4.07,-0.39%
12.04.2021,4.116,4.1,4.118,4.1,2.01%
11.04.2021,4.035,4.035,4.035,4.035,0.00%
10.04.2021,4.035,4.035,4.035,4.035,0.00%
09.04.2021,4.035,3.93,4.035,3.93,2.67%
08.04.2021,3.93,4,4,3.92,-2.60%
07.04.2021,4.035,4,4.035,4,-1.59%
06.04.2021,4.1,4.251,4.251,4.1,-4.98%
05.04.2021,4.315,4.31,4.315,4.273,-1.03%
31.03.2021,4.36,4.346,4.36,4.34,-1.65%
30.03.2021,4.433,4.41,4.47,4.392,2.73%
29.03.2021,4.315,4.25,4.315,4.25,2.37%
27.03.2021,4.215,4.215,4.215,4.215,0.00%
26.03.2021,4.215,4.23,4.23,4.21,0.14%
25.03.2021,4.209,4.3,4.3,4.175,-0.26%
24.03.2021,4.22,4.239,4.28,4.22,1.20%
23.03.2021,4.17,4.01,4.17,4,3.76%
21.03.2021,4.019,4.019,4.019,4.019,0.00%
20.03.2021,4.019,4.019,4.019,4.019,0.00%
19.03.2021,4.019,3.96,4.05,3.96,1.82%
18.03.2021,3.947,3.9,3.95,3.9,2.79%
17.03.2021,3.84,3.835,3.887,3.807,2.32%
16.03.2021,3.753,3.7,3.765,3.7,0.40%
15.03.2021,3.738,3.71,3.738,3.71,0.75%
14.03.2021,3.71,3.71,3.71,3.71,0.00%
13.03.2021,3.71,3.71,3.71,3.71,0.00%
12.03.2021,3.71,3.68,3.749,3.68,2.46%
11.03.2021,3.621,3.64,3.654,3.621,-2.48%
10.03.2021,3.713,3.765,3.77,3.701,-1.64%
09.03.2021,3.775,3.78,3.85,3.769,-1.69%
08.03.2021,3.84,3.82,3.865,3.82,1.05%
06.03.2021,3.8,3.8,3.8,3.8,0.00%
05.03.2021,3.8,3.9,3.9,3.8,0.00%
04.03.2021,3.8,3.9,3.9,3.7,-1.81%
03.03.2021,3.87,3.758,3.87,3.758,5.16%
02.03.2021,3.68,3.64,3.68,3.64,1.66%
01.03.2021,3.62,3.6,3.637,3.551,-0.96%
28.02.2021,3.655,3.655,3.655,3.655,0.00%
27.02.2021,3.655,3.655,3.655,3.655,0.00%
26.02.2021,3.655,3.6,3.703,3.6,0.22%
25.02.2021,3.647,3.493,3.647,3.493,6.33%
24.02.2021,3.43,3.45,3.467,3.43,0.70%
23.02.2021,3.406,3.395,3.41,3.38,1.37%
22.02.2021,3.36,3.32,3.36,3.309,2.16%
20.02.2021,3.289,3.289,3.289,3.289,0.00%
19.02.2021,3.289,3.299,3.299,3.27,1.20%
18.02.2021,3.25,3.26,3.28,3.25,0.00%
17.02.2021,3.25,3.3,3.317,3.241,0.00%
16.02.2021,3.25,3.21,3.259,3.19,2.30%
15.02.2021,3.177,3.155,3.179,3.15,1.18%
14.02.2021,3.14,3.14,3.14,3.14,0.00%
13.02.2021,3.14,3.14,3.14,3.14,0.00%
12.02.2021,3.14,3.15,3.169,3.14,-0.54%
11.02.2021,3.157,3.15,3.157,3.121,0.22%
10.02.2021,3.15,3.159,3.163,3.15,-0.38%
09.02.2021,3.162,3.2,3.211,3.162,-0.97%
08.02.2021,3.193,3.2,3.21,3.19,1.08%
06.02.2021,3.159,3.159,3.159,3.159,0.00%
05.02.2021,3.159,3.139,3.183,3.139,0.61%
04.02.2021,3.14,3.13,3.14,3.115,0.48%
03.02.2021,3.125,3.154,3.154,3.11,-1.14%
02.02.2021,3.161,3.21,3.21,3.161,-0.91%
01.02.2021,3.19,3.172,3.19,3.171,0.95%
30.01.2021,3.16,3.16,3.16,3.16,0.00%
29.01.2021,3.16,3.206,3.206,3.152,-1.25%
28.01.2021,3.2,3.211,3.211,3.185,-0.62%
27.01.2021,3.22,3.261,3.261,3.22,0.00%
26.01.2021,3.22,3.252,3.252,3.21,-0.86%
25.01.2021,3.248,3.25,3.25,3.221,0.87%
24.01.2021,3.22,3.22,3.22,3.22,0.00%
23.01.2021,3.22,3.22,3.22,3.22,0.00%
22.01.2021,3.22,3.21,3.25,3.21,-0.34%
21.01.2021,3.231,3.212,3.231,3.2,0.50%
20.01.2021,3.215,3.211,3.215,3.185,-0.37%
19.01.2021,3.227,3.273,3.273,3.227,-1.59%
18.01.2021,3.279,3.21,3.286,3.21,-0.27%
16.01.2021,3.288,3.288,3.288,3.288,0.00%
15.01.2021,3.288,3.273,3.288,3.261,0.46%
14.01.2021,3.273,3.324,3.324,3.273,-1.42%
13.01.2021,3.32,3.365,3.365,3.32,-1.51%
12.01.2021,3.371,3.379,3.381,3.371,0.93%
09.01.2021,3.34,3.34,3.34,3.34,0.00%
08.01.2021,3.34,3.347,3.347,3.32,-0.65%
07.01.2021,3.362,3.375,3.4,3.351,-1.12%
06.01.2021,3.4,3.401,3.407,3.394,2.19%
05.01.2021,3.327,3.34,3.35,3.327,-1.25%
04.01.2021,3.369,3.43,3.43,3.369,-2.35%
30.12.2020,3.45,3.41,3.45,3.41,-0.29%
29.12.2020,3.46,3.476,3.476,3.45,-0.60%
28.12.2020,3.481,3.475,3.481,3.475,-0.26%
23.12.2020,3.49,3.48,3.495,3.48,0.29%
22.12.2020,3.48,3.45,3.48,3.427,0.32%
21.12.2020,3.469,3.49,3.5,3.469,-1.53%
19.12.2020,3.523,3.523,3.523,3.523,0.00%
18.12.2020,3.523,3.544,3.544,3.522,-1.04%
17.12.2020,3.56,3.555,3.568,3.555,-0.45%
16.12.2020,3.576,3.565,3.576,3.565,0.31%
15.12.2020,3.565,3.56,3.565,3.55,-0.42%
14.12.2020,3.58,3.573,3.58,3.573,0.00%
12.12.2020,3.58,3.58,3.58,3.58,0.00%
11.12.2020,3.58,3.589,3.594,3.57,-0.14%
10.12.2020,3.585,3.57,3.589,3.57,0.45%
09.12.2020,3.569,3.575,3.585,3.561,0.25%
07.12.2020,3.56,3.549,3.562,3.535,-0.70%
05.12.2020,3.585,3.585,3.585,3.585,0.00%
04.12.2020,3.585,3.577,3.596,3.57,0.00%
03.12.2020,3.585,3.6,3.6,3.582,-0.36%
02.12.2020,3.598,3.58,3.601,3.58,0.67%
01.12.2020,3.574,3.558,3.575,3.545,0.68%
30.11.2020,3.55,3.578,3.584,3.55,0.57%
29.11.2020,3.53,3.53,3.53,3.53,0.00%
28.11.2020,3.53,3.53,3.53,3.53,0.00%
27.11.2020,3.53,3.52,3.553,3.52,0.03%
26.11.2020,3.529,3.53,3.53,3.52,0.54%
25.11.2020,3.51,3.541,3.55,3.51,-0.28%
24.11.2020,3.52,3.525,3.53,3.505,0.20%
23.11.2020,3.513,3.489,3.513,3.489,0.37%
21.11.2020,3.5,3.5,3.5,3.5,0.29%
20.11.2020,3.49,3.5,3.52,3.49,-0.60%
19.11.2020,3.511,6.359,6.359,3.49,0.09%
18.11.2020,3.508,3.53,3.53,3.508,-1.29%
17.11.2020,3.554,3.55,3.554,3.53,-0.08%
15.11.2020,3.557,3.557,3.557,3.557,0.00%
14.11.2020,3.557,3.557,3.557,3.557,0.00%
13.11.2020,3.557,3.525,3.56,3.525,-0.08%
12.11.2020,3.56,3.54,3.578,3.519,-0.39%
11.11.2020,3.574,3.546,3.596,3.546,0.68%
10.11.2020,3.55,3.531,3.558,3.531,2.16%
07.11.2020,3.475,3.475,3.475,3.475,0.00%
06.11.2020,3.475,3.51,3.527,3.469,-2.11%
05.11.2020,3.55,3.56,3.586,3.55,-2.12%
04.11.2020,3.627,3.622,3.627,3.62,0.19%
31.10.2020,3.62,3.62,3.62,3.62,0.00%
30.10.2020,3.62,3.624,3.656,3.605,-0.55%
29.10.2020,3.64,3.636,3.64,3.62,-1.36%
28.10.2020,3.69,3.63,3.69,3.618,2.79%
27.10.2020,3.59,3.6,3.6,3.573,-0.28%
26.10.2020,3.6,3.549,3.6,3.549,1.69%
25.10.2020,3.54,3.54,3.54,3.54,0.00%
24.10.2020,3.54,3.54,3.54,3.54,0.00%
23.10.2020,3.54,3.57,3.57,3.54,-0.84%
22.10.2020,3.57,3.54,3.57,3.54,-0.28%
21.10.2020,3.58,3.572,3.58,3.555,0.22%
20.10.2020,3.572,3.517,3.572,3.517,1.19%
19.10.2020,3.53,3.49,3.535,3.49,1.15%
17.10.2020,3.49,3.49,3.49,3.49,0.00%
16.10.2020,3.49,3.5,3.5,3.471,0.61%
15.10.2020,3.469,3.495,3.5,3.469,-0.89%
14.10.2020,3.5,3.535,3.535,3.5,-0.99%
13.10.2020,3.535,3.555,3.555,3.528,0.14%
10.10.2020,3.53,3.53,3.53,3.53,0.00%
09.10.2020,3.53,3.541,3.541,3.52,-0.28%
08.10.2020,3.54,3.58,3.58,3.54,-1.50%
07.10.2020,3.594,3.578,3.594,3.578,0.96%
06.10.2020,3.56,3.63,3.63,3.56,0.28%
05.10.2020,3.55,3.53,3.55,3.52,0.85%
04.10.2020,3.52,3.52,3.52,3.52,0.00%
02.10.2020,3.52,3.537,3.55,3.52,-0.56%
01.10.2020,3.54,3.49,3.54,3.469,1.58%
30.09.2020,3.485,3.52,3.52,3.485,-0.99%
29.09.2020,3.52,3.498,3.52,3.498,0.72%
28.09.2020,3.495,3.5,3.52,3.495,-3.24%
27.09.2020,3.612,3.612,3.612,3.612,0.00%
26.09.2020,3.612,3.612,3.612,3.612,0.00%
25.09.2020,3.612,3.54,3.612,3.54,2.32%
24.09.2020,3.53,3.54,3.556,3.52,-0.28%
23.09.2020,3.54,3.555,3.555,3.52,-0.42%
22.09.2020,3.555,3.5,3.565,3.5,-0.84%
